,decision_tree,adaboost,samba,random_forest,random_scm,scm
mirna-ID_161,0.044913024529878845,0.025041679849174384,0.06666666666666665,0.012656461616956018,0.06211732548960042,0.06666666666666667
rna-ID_202,0.1763309338774641,0.009505206513483496,0.06666666666666665,0.008220347178890272,0.0034257550187894547,0.0
rna_iso-ID_1482,0.166529847360687,0.011137697416789575,0.018181818181818177,0.004065666854924633,0.011380267597333757,0.05
clinic-ID_10,0.060197175224445065,0.05519049229793128,0.010714285714285713,0.04727035106792502,0.04047685702771753,0.025
mirna-ID_221,0.11532686816208033,0.017217640091293455,0.04444444444444443,0.014046374172157313,0.02462475198246455,0.0
methyl-ID_1462,0.1405986512905521,0.0002082401750874894,0.0,0.005172214118818497,0.006644014615631261,0.0
clinic-ID_17,0.016099675880914717,0.011277966253405308,0.07857142857142856,0.00843470288666631,0.010065673440755152,0.025
rna-ID_279,0.0,0.006257716245900219,0.033333333333333326,0.005399045218195958,0.003140275433890333,0.1
methyl-ID_33,0.0,0.01585121636420562,0.009756097560975608,0.003779891132713919,0.017737146161372744,0.1
methyl-ID_431,0.0,0.000265740358422885,0.0,0.003935333017821363,0.008010324072878014,0.1
clinic-ID_14,0.010485582943856502,0.016986069898909488,0.05357142857142856,0.013316252052809969,0.0162718547924231,0.0
clinic-ID_0,0.011939025606919808,0.008747300543241278,0.0,0.00868951250964775,0.004010355268095333,0.075
rna-ID_731,0.0,1.2396850857920155e-05,0.0,0.00010396660569050624,0.00028547958489912116,0.1
clinic-ID_4,0.010988593082606536,0.021072654351078263,0.03214285714285714,0.020036330131351823,0.015466766506526208,0.0
mirna-ID_236,0.013003667049737435,0.011545389230058012,0.03703703703703703,0.008204740280417594,0.019391686516479035,0.0
mirna-ID_33,0.0,0.0029245079199572586,0.0,0.00037856377977229605,0.003162336570379658,0.06666666666666667
mirna-ID_87,0.0,0.0,0.0,0.001230604079596308,0.0014117573974909185,0.06666666666666667
clinic-ID_3,0.01438828690605452,0.007644069885994968,0.0,0.011207691865198521,0.009693170642464938,0.025
clinic-ID_16,0.004570127201590598,0.005190207958201578,0.0,0.010415608163105482,0.016471101993962976,0.025
clinic-ID_1,0.006600465641825731,0.018687701704898058,0.010714285714285713,0.016821066640386677,0.008235550996981488,0.0
rna_iso-ID_186,0.002885564429374939,2.7587977221488255e-05,0.0,0.0,0.002413996157010191,0.05
rna_iso-ID_826,0.0007252712289341775,1.1506151769444896e-05,0.0,0.0,0.0034939418061989604,0.05
methyl-ID_531,0.05150994445041156,0.0,0.0,0.0014517545656243529,0.0,0.0
clinic-ID_6,0.0017002054775241359,0.011716391552179335,0.0035714285714285704,0.0005806153997846186,0.007574302376785894,0.025
rna_iso-ID_113,0.0,0.0,0.0,0.0,0.0,0.05
clinic-ID_13,0.019200139216145436,0.0045880728845925116,0.0,0.011449800208998917,0.01454205401268803,0.0
clinic-ID_12,0.016905026730226792,0.003533140708058522,0.0,0.011525801158998216,0.015441658119340288,0.0
mirna-ID_91,0.0,0.014918160193218863,0.022222222222222216,0.005786907409662023,0.003162336570379658,0.0
rna-ID_1408,0.0,0.0041935035821991365,0.033333333333333326,0.001297144343233869,0.0004893935741127791,0.0
