,decision_tree,adaboost,samba,random_forest,random_scm,scm
methyl-ID_33,0.1342521527690956,0.011823908671566333,0.075,0.0033430600349908073,0.005344871468567071,0.06666666666666665
rna-ID_279,0.15928449039084291,0.0,0.0463768115942029,0.001354794963730551,0.01940539132521776,0.06666666666666665
clinic-ID_10,0.057275761157992745,0.05160704757669622,0.125,0.043072309084327735,0.011543923953240632,0.0
rna_iso-ID_1482,0.14661166051853128,0.010620843951981401,0.04390243902439024,0.0024919367739080255,0.013607729279738466,0.04999999999999999
clinic-ID_1,0.008450566338904278,0.003047273570747437,0.0,0.009660261434164168,0.013888290314115004,0.19999999999999996
mirna-ID_161,0.06772365537727627,0.00935913501411964,0.05454545454545454,0.012777104792971753,0.021136211831869745,0.039999999999999994
clinic-ID_4,0.01940393062192892,0.051715254117477565,0.05,0.024174524722316747,0.01554811037604582,0.0
rna-ID_202,0.0,0.013155704959348844,0.03188405797101449,0.0,0.02667739097297017,0.06666666666666665
mirna-ID_221,0.011301054929605744,0.011702943283047518,0.05454545454545454,0.01098785769812473,0.017865131429318476,0.0
mirna-ID_171,0.00422699867232506,0.006172742027172297,0.01818181818181818,0.006860392240418096,0.010206717823967327,0.039999999999999994
rna_iso-ID_85,0.0,0.002575470983719342,0.01951219512195122,0.002223149016269194,0.005536136014662828,0.04999999999999999
clinic-ID_14,0.009253261066924543,0.013348432164126432,0.025,0.015526566874016092,0.013798106610776595,0.0
methyl-ID_116,0.0,0.0,0.0,0.002043693893584445,0.005344871468567071,0.06666666666666665
mirna-ID_30,0.0037560869186614096,0.003467212987967788,0.01818181818181818,0.0006970770951209375,0.007367787902900392,0.039999999999999994
rna-ID_180,0.0,0.0,0.0,0.0,0.004218563331569078,0.06666666666666665
methyl-ID_86,0.0,0.000920038651768212,0.0,0.0001716516475987055,0.0,0.06666666666666665
rna_iso-ID_127,0.01295624099343615,0.0025048644321748405,0.04390243902439024,0.0020602085661738908,0.0026341875939049275,0.0
rna_iso-ID_879,0.0,0.0010905579038378575,0.0,0.00018062387800334053,0.005404488224576979,0.04999999999999999
clinic-ID_13,0.01663571973412343,0.015173709565329235,0.0,0.013548245465725367,0.011098887396903746,0.0
rna_iso-ID_1958,0.0,0.0,0.0,4.8171533925522315e-05,0.005255398894243821,0.04999999999999999
rna-ID_94,0.0,0.0,0.03768115942028986,0.013173420356638226,0.001221421243675233,0.0
methyl-ID_126,0.0,0.0023049650878194353,0.04166666666666667,0.002511700690842392,0.005344871468567071,0.0
mirna-ID_236,0.0054177473085929686,0.008158074897522082,0.01818181818181818,0.00983414088404923,0.010091440485906647,0.0
methyl-ID_207,0.0,0.0,0.04166666666666667,0.0027161016409367666,0.004008653601425304,0.0
rna_iso-ID_635,0.0,0.0027782686906737473,0.029268292682926828,0.003201067595380296,0.011686888620845803,0.0
clinic-ID_12,0.01565664601873097,0.007473889829207586,0.0,0.01214276054348024,0.01136314662063955,0.0
mirna-ID_41,0.0,0.0,0.0,0.0017123544775891713,0.0035836920359707506,0.039999999999999994
mirna-ID_140,0.0,0.0,0.0,0.00038050353522175827,0.0026985632800984568,0.039999999999999994
clinic-ID_8,0.008402164537779073,0.013626690994507471,0.0,0.008411834850659872,0.010908620755813968,0.0
clinic-ID_0,0.010333849694234358,0.009191918179632297,0.0,0.010905321750242773,0.009017206673152676,0.0
clinic-ID_3,0.007241609764458908,0.016453497563848736,0.0,0.010812742560088693,0.003298978051153418,0.0
mirna-ID_91,0.0,0.007906966596283784,0.01818181818181818,0.007790738361486013,0.0033429963022115206,0.0
rna-ID_55,0.011073857013099106,0.004369646798856788,0.017391304347826087,0.003750181588703486,0.0,0.0
mirna-ID_190,0.03195587217732055,0.0,0.0,0.0020627597920081973,0.002090487020982938,0.0
clinic-ID_11,0.011140252280472553,0.0,0.0,0.006305027228225304,0.01503221083067738,0.0
rna-ID_88,0.0,0.0,0.02608695652173913,0.0016280314682247021,0.004567053345916088,0.0
clinic-ID_17,0.0037998106452654906,0.004802356079219561,0.0,0.010300781047213908,0.012174799950685232,0.0
rna_iso-ID_575,0.0,0.0034905877884148194,0.024390243902439025,0.003062077786389883,0.0,0.0
rna_iso-ID_494,0.0,0.000733873820786141,0.01951219512195122,0.003083105094934861,0.005839332104715356,0.0
mirna-ID_8,0.0,0.007616313940417984,0.01818181818181818,0.001932362134902958,0.0010180943284007816,0.0
clinic-ID_16,0.00997744858589327,0.0,0.0,0.009660926082303602,0.00880368058569938,0.0
clinic-ID_7,0.0093816755054583,0.0018423357496223183,0.0,0.009342292504775349,0.00722371463740657,0.0
clinic-ID_15,0.007932682958278276,0.006741652319717047,0.0,0.007744708380181126,0.004682993758809026,0.0
methyl-ID_243,0.022693297671926824,0.0014607944091058133,0.0,0.0015226938861714685,0.0,0.0
methyl-ID_109,0.010209100560541324,0.008195284215021307,0.0,0.0009170947919550353,0.005344871468567071,0.0
rna_iso-ID_1613,0.0,0.017183338471136376,0.004878048780487805,0.000990147584333136,0.0004980606795198392,0.0
rna-ID_251,0.0,0.0,0.011594202898550725,0.01064177538719335,0.0008753518913005837,0.0
mirna-ID_64,0.006762376256051251,0.0,0.0,0.00985863832390442,0.004587557576167377,0.0
rna_iso-ID_634,0.012526233881554006,0.005413906972933834,0.0,0.0020924244031525307,0.0,0.0
clinic-ID_6,0.0,0.0025787092622862637,0.0,0.002655716165084327,0.01474738811417785,0.0
mirna-ID_152,0.007864938543195771,0.0,0.0,0.005629521254459343,0.005599518806204298,0.0
rna_iso-ID_75,0.0,0.00023622490107937273,0.004878048780487805,0.012948197162689811,0.000287018018706348,0.0
clinic-ID_2,0.0012468630333985673,0.0,0.0,0.00034815163672050726,0.016292095934007874,0.0
clinic-ID_5,0.0009309317351556516,0.0,0.0,0.0033449157715648107,0.013329354013424369,0.0
mirna-ID_20,0.012940748867458178,0.0,0.0,0.001838399118989644,0.0012798900128466967,0.0
methyl-ID_1179,0.0,0.00615213576259189,0.008333333333333333,0.0013850361166811156,0.0,0.0
rna-ID_1609,0.0,0.005691036425479032,0.008695652173913044,0.0013863980169346033,0.0,0.0
methyl-ID_387,0.0,0.0007122182191985855,0.008333333333333333,0.001281311187578706,0.005344871468567071,0.0
rna-ID_84,0.0,0.0,0.0,0.013908195480714555,0.0013130278369508754,0.0
rna-ID_194,0.0,0.014987875558029265,0.0,0.0,0.0,0.0
rna-ID_546,0.0,0.005534175342196699,0.0,0.009191298210200247,0.0,0.0
clinic-ID_9,0.0029368263210005565,0.0023972330275817445,0.0,0.0020429138989094347,0.007248491423271123,0.0
rna_iso-ID_21,0.0,0.000725644920293089,0.004878048780487805,0.006796135877615629,0.00202197768402084,0.0
rna-ID_813,0.002160216456072746,0.0,0.002898550724637681,0.00022846377684366363,0.008292807391268687,0.0
mirna-ID_169,0.0,0.0021156464167383718,0.0,0.005455219409300934,0.005910603184326759,0.0
rna-ID_476,0.0,0.0,0.0,0.013440616193709239,0.0,0.0
rna-ID_342,0.0,0.0,0.0,0.012492576892143812,0.0004218563331569078,0.0
methyl-ID_1569,0.0,0.005297859623594261,0.0,0.002123051988767198,0.005344871468567071,0.0
mirna-ID_70,0.0,0.005103053763248428,0.0,0.005053519166825235,0.0025166376657097967,0.0
methyl-ID_878,0.0,0.0,0.008333333333333333,0.002522561709047022,0.0017816238228556902,0.0
mirna-ID_196,0.005137979616449092,0.005532775488251624,0.0,0.0003880311175396526,0.0015133834611362968,0.0
methyl-ID_1604,0.0,0.0014765307550030527,0.008333333333333333,0.0020116400537533775,0.0,0.0
rna-ID_1168,0.0,0.0,0.0,0.011634821285451933,0.0,0.0
rna-ID_148,0.0,0.005833797567381659,0.005797101449275362,0.0,0.0,0.0
methyl-ID_231,0.0,0.003775305884854447,0.0,0.0016669211162525016,0.005344871468567071,0.0
rna-ID_1127,0.0,0.0,0.0,0.010499045824059076,0.0,0.0
rna_iso-ID_144,0.0,0.004424010918166364,0.004878048780487805,0.000489829767850275,0.00024542120440108016,0.0
rna_iso-ID_87,0.0,0.001016394772086047,0.0,0.003714012683740561,0.005140697727901197,0.0
rna_iso-ID_354,0.0,0.0,0.0,0.007763992294066775,0.0019633696352086413,0.0
methyl-ID_1911,0.009044213188432544,0.0004209326779622957,0.0,0.00018110109393114818,0.0,0.0
rna_iso-ID_353,0.0,0.002397606663864132,0.0,0.003396519424460907,0.0037631251341498956,0.0
rna-ID_239,0.0,0.00948615828768576,0.0,0.0,0.0,0.0
methyl-ID_1680,0.0,0.0004217151648029635,0.008333333333333333,0.0006289521665236912,0.0,0.0
rna-ID_9,0.0,0.0,0.005797101449275362,0.0005035801964227699,0.0030637316195520426,0.0
rna-ID_1591,0.0,0.009317048800344528,0.0,0.0,0.0,0.0
rna-ID_333,0.0,0.0,0.0,0.008524205367054262,0.00043227253891386843,0.0
rna-ID_256,0.0,0.0,0.0,0.008802967111891555,0.0,0.0
mirna-ID_238,0.0,0.0,0.0,0.005115379691396564,0.0036818753794220036,0.0
rna-ID_1815,0.0,0.0,0.0,0.008777453606770857,0.0,0.0
mirna-ID_193,0.0,0.002204314638168849,0.0,0.0022144437846111976,0.004020167348044112,0.0
mirna-ID_67,0.0036158562361280726,0.0,0.0,0.0027208380644870088,0.002090487020982938,0.0
mirna-ID_71,0.0,0.005114364824824458,0.0,0.00324585697338449,0.0,0.0
rna_iso-ID_1714,0.004354676187941654,0.0020133042130940425,0.0,9.397990561065643e-05,0.0018815625670749478,0.0
rna_iso-ID_80,0.0,0.0,0.0,0.007003344969038946,0.0007937842079847438,0.0
mirna-ID_185,0.0,0.0026318857496930837,0.0,0.0004356747443265605,0.00468019482309613,0.0
mirna-ID_162,0.002601017101711703,0.0,0.0,0.0005406173829812897,0.0045445370021368215,0.0
mirna-ID_234,0.0027069903329712303,0.002309033842658208,0.0,0.0007732983299727049,0.0018445473714555334,0.0
mirna-ID_84,0.0,0.0023565045109432284,0.0,0.001914474093978084,0.0031997250321167416,0.0
methyl-ID_1762,0.007434881227385751,0.0,0.0,2.771055402634351e-05,0.0,0.0
rna-ID_1578,0.0,0.007441580388300169,0.0,0.0,0.0,0.0
methyl-ID_676,0.0,0.0,0.0,0.004765608325072224,0.0026724357342835354,0.0
methyl-ID_1719,0.0,0.0035870570473440755,0.0,0.0011261452017528517,0.0026724357342835354,0.0
mirna-ID_100,0.0,0.002503730536213444,0.0,0.00315730995567342,0.0016591166833197918,0.0
methyl-ID_1057,0.0,0.004685124487935587,0.0,0.0026265830258331018,0.0,0.0
rna-ID_993,0.0,0.006898502168719548,0.0,0.0001746883261792004,0.0,0.0
mirna-ID_0,0.0,0.006941313140313889,0.0,0.00012756200372444684,0.0,0.0
methyl-ID_531,0.0,0.0,0.0,0.0016059531574692495,0.005344871468567071,0.0
rna_iso-ID_1336,0.0,0.0005413937259657282,0.0,0.006062831027206677,0.0003195106245976327,0.0
rna_iso-ID_637,0.0054028030935887325,0.0013833094230894531,0.0,0.0,0.0,0.0
methyl-ID_431,0.0,0.0020506623042087667,0.0,0.004684223682828158,0.0,0.0
mirna-ID_16,0.005007571013169339,0.0,0.0,0.00043549610066150653,0.0012272917931406679,0.0
rna_iso-ID_764,0.006566455751776296,0.0,0.0,4.609874067039038e-05,0.0,0.0
rna_iso-ID_235,0.0,0.006451536469603241,0.0,0.00014088474837867747,0.0,0.0
rna-ID_1732,0.0,0.0,0.0,0.0,0.006590884828616158,0.0
methyl-ID_84,0.0,0.0,0.0,0.006584648301028474,0.0,0.0
methyl-ID_637,0.0,0.0001897683659796521,0.0,0.003714564462196105,0.0026724357342835354,0.0
rna_iso-ID_1173,0.0,0.00478997639235728,0.0,4.541793907934271e-05,0.0016127679146356697,0.0
mirna-ID_57,0.0,0.005150396862240529,0.0,0.0007021055206357826,0.0005817681876575894,0.0
rna_iso-ID_559,0.0,0.004793710104443849,0.0,0.0015841966878738136,0.0,0.0
mirna-ID_168,0.0,0.0,0.0,0.004167727752126157,0.002185178070713872,0.0
mirna-ID_34,0.0,0.003156287373113125,0.0,0.002851269879572719,0.0003293834591884881,0.0
rna_iso-ID_195,0.0,0.003937539180745194,0.0,0.002356771578801549,0.0,0.0
rna_iso-ID_785,0.0062115157963699,0.0,0.0,0.0,0.0,0.0
rna-ID_1852,0.0,0.006180555101034842,0.0,0.0,0.0,0.0
mirna-ID_72,0.0,0.0025203666502804584,0.0,0.0032315232954281538,0.0003342996302211521,0.0
rna-ID_1921,0.004266893867455184,0.0,0.0,0.0,0.0017955936231806844,0.0
rna-ID_386,0.0,0.0,0.0,0.0,0.006036909595176439,0.0
methyl-ID_667,0.0,0.0,0.0,0.0005540173924295891,0.005344871468567071,0.0
mirna-ID_151,0.005027386920875639,0.0,0.0,0.0005311943693578975,0.0003342996302211521,0.0
methyl-ID_1477,0.0,0.0,0.0,0.0005352263705671357,0.005344871468567071,0.0
rna-ID_1098,0.0,0.0,0.0,0.005873598823808453,0.0,0.0
mirna-ID_122,0.0012789718251207355,0.0025188504214391835,0.0,0.00124830749283364,0.0007905203020523714,0.0
rna-ID_73,0.0,0.0,0.005797101449275362,0.0,0.0,0.0
mirna-ID_6,0.0036230526147327047,0.0,0.0,0.0005596521009999541,0.001527141492601172,0.0
methyl-ID_1437,0.0,0.0,0.0,0.0002906009599206078,0.005344871468567071,0.0
rna-ID_859,0.0,0.0,0.0,0.0,0.00561954300588029,0.0
methyl-ID_77,0.0,0.0,0.0,0.0016022222487861162,0.004008653601425304,0.0
methyl-ID_967,0.0,0.0,0.0,0.000254986422653388,0.005344871468567071,0.0
mirna-ID_97,0.002912319897881843,0.0,0.0,0.0016017141869698144,0.0010837778334588963,0.0
mirna-ID_188,0.0,0.0049152116122050515,0.0,0.00018182666016745692,0.00047153842578562504,0.0
rna_iso-ID_1813,0.0,0.004039456208212487,0.0,0.0014869709782067714,0.0,0.0
methyl-ID_1934,0.0,0.0010231866704001622,0.0,0.001809954767930473,0.0026724357342835354,0.0
methyl-ID_1816,0.0,0.0038203392623748452,0.0,0.0001537396970431869,0.0015271061338763062,0.0
mirna-ID_155,0.0,0.00523260265078278,0.0,0.00022497902452705453,0.0,0.0
