,decision_tree,adaboost,samba,random_forest,random_scm,scm
mirna-ID_221,0.10140995192713502,0.013517820743962128,0.05185185185185181,0.013203765085116562,0.037675437084132894,0.10000000000000005
rna_iso-ID_1482,0.16842506906715926,0.00929451985419098,0.007407407407407402,0.005607036526301342,0.043361900344068754,0.050000000000000024
mirna-ID_161,0.03555117368431658,0.01338186571390204,0.05925925925925921,0.011417965807219854,0.03617698220010488,0.10000000000000005
clinic-ID_4,0.014935439692202698,0.018318864480723285,0.11999999999999991,0.02680851575202864,0.008258272929359486,0.015384615384615394
clinic-ID_10,0.06515408253267196,0.061129068400466925,0.0,0.0417860332785133,0.01700232661926953,0.015384615384615394
methyl-ID_207,0.11039861738209686,0.010724208897582594,0.026666666666666648,0.006266277977939432,0.0034074885110892774,0.0
rna-ID_1407,0.12501145899614843,0.005050660581706811,0.0,0.003158209334751388,0.0017837803401923931,0.0
clinic-ID_0,0.005536053127650583,0.011157011236601212,0.0,0.009088580897125048,0.010881489036332499,0.09230769230769237
methyl-ID_33,0.0,0.02620462592029778,0.03999999999999997,0.00751584190822775,0.007378621738298586,0.02000000000000001
methyl-ID_0,0.0,0.0,0.0,0.0,0.0,0.10000000000000005
clinic-ID_17,0.007047082869700734,0.007018868726042771,0.03999999999999997,0.01235395963396656,0.018135815060554162,0.015384615384615394
rna-ID_202,0.0,0.013436446302615158,0.03703703703703701,0.007035695358150655,0.00535134102057718,0.03333333333333335
mirna-ID_171,0.02287790687275266,0.012964137755038933,0.03703703703703701,0.013203283836670122,0.009149078743967514,0.0
clinic-ID_14,0.009663045669100786,0.014514790539862158,0.03999999999999997,0.014540745067532444,0.007934419088992447,0.0
rna_iso-ID_127,0.005649380140716764,0.0029634951530793804,0.0,0.004769207714874459,0.00787280221893329,0.050000000000000024
clinic-ID_12,0.01700296930700607,0.008432442752434769,0.0,0.010780801719276265,0.010801478087535935,0.015384615384615394
rna-ID_279,0.0,0.0057082685223966475,0.04444444444444441,0.006524735299289136,0.00535134102057718,0.0
mirna-ID_236,0.0,0.008617265802051232,0.022222222222222206,0.010892586338904102,0.018552298564156352,0.0
