,decision_tree,adaboost,samba,random_forest,random_scm,scm
rna-ID_202,0.17035572513218236,0.010148242286550587,0.05185185185185183,0.006631434265972532,0.0009353959875646056,0.1
mirna-ID_221,0.11536959339756558,0.007350708660871013,0.04561403508771928,0.015620441967566354,0.0034711191593240383,0.06666666666666667
clinic-ID_10,0.07574279355489541,0.04162008755433581,0.07586206896551721,0.044232955395780135,0.013630347690768083,0.0
clinic-ID_0,0.007145270108355881,0.0034597291735645745,0.0,0.010036381109704584,0.013389518449086766,0.18571428571428572
rna_iso-ID_1482,0.0,0.021480688506875033,0.06666666666666664,0.004587898052290212,0.017353724274225338,0.1
methyl-ID_126,0.12847852599454693,0.0037405565002255723,0.04999999999999998,0.006383874001577498,0.01840406411205383,0.0
methyl-ID_387,0.0,0.00299729496737373,0.07142857142857141,0.0038723629678647773,0.011042438467232296,0.1
clinic-ID_4,0.012786733845549248,0.055888538421267064,0.08275862068965514,0.022833358242491303,0.01036777895279802,0.0
mirna-ID_161,0.03452520590559476,0.014455221092538719,0.09122807017543856,0.016404751903885018,0.0023514033014775744,0.0
rna_iso-ID_916,0.12025395185876644,0.0,0.0,0.0066861701550916,0.0029183832050138346,0.0
mirna-ID_171,0.016923345741284363,0.00305105288410796,0.0175438596491228,0.010464495348658466,0.0021012540140863427,0.06666666666666667
rna-ID_813,0.006413356982214201,0.0022663466171250106,0.003703703703703702,0.0002128229721799778,0.0005345119928940604,0.1
rna_iso-ID_631,0.0,0.00011143244803912303,0.0,0.0,0.001179144729298519,0.1
methyl-ID_70,0.0,0.0,0.0,0.0,0.0,0.1
methyl-ID_33,0.0,0.013808708930126867,0.05714285714285712,0.003051937442085084,0.025880715157575694,0.0
mirna-ID_169,0.00429441102390712,0.0024988925468732055,0.0,0.005365674448003028,0.002155453026354443,0.06666666666666667
clinic-ID_14,0.01689972315382553,0.015966693791107427,0.020689655172413786,0.014776931062841638,0.007877927276009077,0.0
clinic-ID_8,0.0039793896928870766,0.01257337334208178,0.003448275862068964,0.013104643599666005,0.015085392656187593,0.014285714285714285
mirna-ID_236,0.0,0.010128120901873022,0.02807017543859648,0.011312109993964994,0.0025651672379755357,0.0
clinic-ID_16,0.007999232753236185,0.006297390180536168,0.010344827586206893,0.012426511504624344,0.008799812382776098,0.0
clinic-ID_3,0.01583490999637233,0.006717192282312092,0.0,0.012131367991707663,0.01039977827055357,0.0
rna_iso-ID_635,0.026677214555808338,0.0,0.0,0.002234018502234268,0.011938840384147506,0.0
clinic-ID_12,0.013919378167290474,0.009288896677870868,0.0,0.011805211912588948,0.004914612198682499,0.0
clinic-ID_13,0.009526537484143411,0.007299197539098408,0.0,0.01117822999929079,0.01179174859291997,0.0
clinic-ID_17,0.007513088421884305,0.005773262251128642,0.003448275862068964,0.006984570904410699,0.01481301751100643,0.0
rna-ID_94,0.0,0.004018775310651699,0.029629629629629617,0.004210709818558241,0.0005939022143267338,0.0
clinic-ID_11,0.009461650715751203,0.010342006340126992,0.0,0.00855156216280314,0.009323044470400622,0.0
methyl-ID_243,0.03053466768953194,0.00040459787670730666,0.0,0.006655087917649099,0.0,0.0
rna-ID_279,0.0,0.0012773227406168465,0.029629629629629617,0.004865759211597761,0.0009718399870801097,0.0
clinic-ID_1,0.0019273390387857842,0.008624965217357446,0.0,0.009335885628834957,0.016535461407635087,0.0
rna_iso-ID_21,0.0,0.0041186581628808085,0.022222222222222213,0.003472236847993072,0.005596899297286806,0.0
clinic-ID_7,0.005219585632541551,0.00821080227499095,0.0,0.009133035241907464,0.01267172983119758,0.0
